ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
14628	47,35,39,37	0,0,0,0	46,37,50,46	0,2,0,0	298	149
14629	129,143,231,170	0,0,0,0	141,192,201,142	0,2,0,0	199	149
14630	85,87,136,114	16,15,16,6	88,113,104,87	10,12,15,13	199	149
14631	177,254,309,206	0,1,1,0	211,258,253,264	0,0,0,0	298	149
14632	193,195,220,183	1,1,1,0	189,234,189,228	3,2,0,3	298	149
14633	45,63,68,72	33,40,23,37	52,79,60,62	32,40,21,29	298	149
14634	80,86,83,77	0,2,0,0	98,119,83,96	0,0,0,0	233	149
14635	32,27,35,29	87,57,105,89	23,23,37,28	86,108,72,77	227	149
14636	573,654,809,814	1,3,3,4	726,751,673,678	0,1,1,1	298	149
14637	329,404,497,495	1,3,3,4	421,441,381,403	0,1,1,1	298	149
14638	0,0,2,0	273,286,395,349	0,0,0,0	307,374,312,314	211	149
14639	426,537,694,622	0,2,0,3	531,698,570,527	0,1,1,1	275	149
14640	31,37,56,51	0,0,0,0	44,52,45,55	1,0,0,0	298	149
14641	17,23,25,33	0,0,0,0	21,25,26,22	1,0,0,0	298	149
14642	16,16,21,20	0,0,0,0	8,29,10,19	0,0,0,2	191	149
14643	13,21,27,19	0,0,0,0	5,28,21,19	0,0,2,0	218	149
14644	148,156,177,158	0,2,0,0	145,178,174,124	0,1,1,0	194	149
14645	200,225,351,288	4,4,8,6	260,327,270,244	3,5,7,4	196	149
14646	199,183,255,180	0,0,0,0	232,279,249,227	0,1,0,0	298	149
14647	138,143,223,165	41,45,71,40	179,179,167,218	59,55,45,50	298	149
14648	0,0,0,0	100,111,149,125	0,0,1,0	125,131,143,133	215	149
14649	262,318,436,277	0,0,0,0	348,347,329,329	0,0,0,2	272	149
14650	128,148,235,144	0,0,2,0	205,187,185,180	1,0,0,0	272	149
14651	27,24,43,31	0,0,2,0	53,40,37,38	1,0,0,0	199	149
14652	0,0,0,1	0,0,0,2	0,0,0,3	0,0,0,0	199	149
14653	159,194,244,163	0,0,0,0	192,198,181,186	0,0,0,1	199	149
14654	101,150,225,133	0,0,0,2	159,175,153,136	0,0,0,0	219	149
14655	216,287,408,248	2,0,0,2	302,315,296,274	1,0,0,1	219	149
14656	174,220,311,203	0,0,0,3	242,253,247,219	1,0,1,0	246	149
14657	46,45,78,40	0,0,0,0	69,85,56,68	0,1,0,0	269	149
14658	41,54,78,51	0,0,0,0	81,86,51,64	1,5,0,0	298	149
14659	40,61,83,46	0,1,0,0	57,77,51,48	3,0,1,0	298	149
14660	82,132,133,105	0,0,0,0	94,116,138,154	1,1,0,0	298	149
14661	111,138,146,108	0,2,0,0	107,132,152,172	0,0,0,0	298	149
14662	32,67,86,61	2,0,0,0	98,100,101,76	0,4,0,0	259	149
14663	46,76,68,52	0,0,1,0	89,97,67,80	3,0,0,0	258	149
14664	30,43,59,51	0,0,0,0	48,68,68,51	2,0,0,0	259	149
14665	100,162,214,145	0,1,0,0	195,248,179,176	0,0,0,0	298	149
14666	115,120,211,123	0,0,0,1	145,172,182,154	0,1,0,1	254	149
14667	59,50,78,48	0,0,3,0	54,77,69,59	0,0,0,0	254	149
14668	21,47,69,31	0,0,3,0	50,70,56,54	0,0,0,0	221	149
14669	79,120,203,105	2,3,2,0	143,164,167,151	3,0,0,3	221	149
14670	112,129,242,134	0,0,0,0	181,244,240,211	1,0,0,0	262	149
14671	124,167,222,199	3,4,0,0	158,204,195,182	0,0,1,0	208	149
14672	63,90,145,90	0,0,0,0	91,107,121,79	0,1,0,2	298	149
14673	23,39,64,36	0,0,0,0	30,48,52,38	0,1,0,2	195	149
14674	145,152,213,227	4,2,6,1	175,240,209,180	3,1,2,2	232	149
14675	346,359,554,472	78,59,97,60	437,445,449,393	59,95,107,56	298	149
14676	596,601,948,861	78,59,97,60	759,808,783,721	59,95,107,56	298	149
14677	661,762,1126,1006	1,0,0,0	951,995,953,895	0,0,0,0	285	149
14678	7,17,22,13	1,0,0,0	20,13,36,9	0,0,0,0	196	149
14680	28,45,39,42	0,0,1,0	50,51,38,38	1,0,1,4	298	149
14681	27,29,66,18	0,0,1,0	32,24,37,39	0,0,0,0	291	149
14682	14,6,14,10	0,0,1,0	10,10,23,9	0,0,1,0	223	149
14683	46,64,74,36	0,0,0,0	46,56,63,43	0,0,2,0	244	149
14685	15,14,15,12	11,13,18,16	13,18,20,11	16,12,23,9	298	149
14686	24,17,38,28	5,4,3,1	33,43,47,35	6,3,2,4	278	149
14687	18,12,19,18	9,7,6,18	22,29,28,11	12,8,0,9	212	149
14688	9,7,6,18	0,2,0,0	12,8,0,9	0,0,0,1	298	149
14690	0,0,0,1	11,34,23,17	0,0,1,2	14,34,18,26	227	149
14691	8,14,4,4	0,0,1,0	3,9,8,5	0,0,0,0	210	149
14693	247,292,394,350	0,1,1,0	272,382,285,254	9,0,4,0	298	149
14694	208,195,324,276	1,1,0,1	209,287,217,227	3,7,0,1	274	149
14695	1,0,0,0	1,2,0,0	0,0,1,0	1,2,0,1	282	149
14696	98,111,142,128	0,0,1,0	87,143,120,106	3,0,0,1	237	149
14697	29,35,41,33	1,0,0,0	37,48,37,36	0,0,0,0	237	149
14698	0,0,0,0	1,0,0,0	0,0,0,1	0,0,0,0	216	149
14699	30,30,35,43	0,0,0,0	22,36,34,26	5,0,0,0	216	149
14700	51,43,59,44	0,1,0,2	64,69,59,41	3,0,2,1	215	149
14701	115,103,200,155	0,0,0,1	119,173,127,109	0,0,1,0	298	149
14702	107,117,203,163	0,0,2,1	162,191,148,111	0,0,0,0	291	149
14703	98,94,116,144	1,1,3,1	133,178,156,93	0,2,1,1	298	149
14704	19,6,19,4	1,0,0,0	10,19,5,20	0,0,0,0	246	149
14705	48,46,50,76	0,1,0,0	68,74,57,60	0,0,0,0	298	149
14706	2,4,10,5	0,0,1,0	2,7,5,4	0,1,1,0	161	149
14707	4,10,7,7	10,13,9,9	13,12,8,8	7,14,7,8	161	149
14708	4,9,9,5	8,4,10,9	8,5,7,1	5,8,10,8	161	149
14709	0,3,5,3	3,5,1,4	1,5,5,0	4,0,9,4	161	149
14710	2,7,8,9	10,13,9,9	6,5,6,13	7,14,7,8	298	149
14711	2,0,1,0	3,5,1,4	0,1,1,0	4,0,9,4	298	149
14712	4,10,16,12	4,9,6,5	8,11,10,17	13,12,8,8	298	149
14713	4,3,9,3	0,2,4,1	2,7,5,4	1,5,5,0	298	149
14715	27,37,37,47	8,4,10,9	32,45,21,34	5,8,10,8	298	149
14716	10,15,9,11	3,5,1,4	7,14,10,10	4,0,9,4	298	149
14717	21,33,34,43	4,8,8,3	38,43,22,34	8,5,7,1	298	149
14718	4,11,6,7	0,2,4,1	13,12,11,10	1,5,5,0	298	149
14719	2,9,6,11	2,0,0,0	6,4,8,15	0,0,0,0	298	149
14720	16,22,21,29	3,5,1,4	17,23,30,31	4,0,9,4	230	149
14721	12,26,19,23	0,2,4,1	20,20,27,24	1,5,5,0	230	149
14722	25,42,39,57	0,2,0,2	37,46,34,49	0,0,3,2	230	149
14723	26,23,36,26	0,0,0,0	23,25,37,41	0,1,0,0	298	149
14724	2,0,1,0	2,0,3,1	2,1,0,0	0,3,5,0	241	149
14725	88,136,167,173	0,0,0,0	140,186,149,171	0,1,0,0	209	149
14726	185,261,322,330	0,2,3,5	266,336,295,292	5,3,4,4	247	149
14727	0,1,4,2	136,181,228,239	1,4,0,2	192,246,210,201	190	149
14728	302,339,525,440	0,0,0,0	391,505,440,397	0,0,0,1	269	149
14729	353,389,552,545	0,0,1,0	430,480,497,494	0,0,0,0	207	149
14731	448,503,700,685	0,0,0,0	564,704,584,625	0,0,1,0	285	149
14732	415,520,632,633	0,0,3,0	623,710,673,607	0,0,0,0	266	149
14733	104,155,169,185	0,0,3,0	189,233,190,182	0,0,0,0	242	149
14734	39,45,53,52	686,761,1007,1037	26,56,63,50	716,979,813,798	225	149
14735	13,8,9,11	7,7,18,23	6,12,10,8	12,15,7,14	225	149
14736	1643,1931,2557,2601	15,20,27,23	1779,2363,2130,2015	12,20,24,18	298	149
14737	964,1177,1568,1587	0,0,0,1	1075,1399,1324,1231	0,0,0,0	298	149
14738	90,66,88,95	7,4,9,3	83,78,86,65	4,4,3,3	298	149
14739	17,22,30,23	0,0,0,1	15,20,24,18	2,0,0,0	298	149
14740	2,2,3,1	0,2,0,0	3,0,0,0	0,0,0,0	298	149
14741	2212,2509,3404,3191	0,0,0,0	2452,3001,2831,2625	0,1,0,0	298	149
14742	2592,2794,3711,3577	75,46,61,72	2762,3332,3212,2939	71,58,62,47	298	149
14743	1243,1319,1825,1654	0,0,4,1	1362,1597,1524,1409	0,1,0,1	298	149
14744	1240,1316,1821,1654	2,2,3,0	1361,1591,1515,1410	3,0,0,0	298	149
14745	7,6,9,3	0,0,0,1	8,4,3,4	2,0,0,0	298	149
14746	1365,1470,1902,1644	0,0,4,1	1644,1743,1634,1576	0,1,0,1	298	149
14747	75,48,61,72	2,2,3,0	75,58,62,48	3,0,0,0	298	149
14748	2648,2904,3732,3494	4,4,4,0	2979,3429,3271,3062	4,9,10,1	298	149
14749	1358,1482,1891,1922	1,1,0,0	1410,1744,1699,1534	3,3,1,2	298	149
14750	1447,1588,2167,1916	2,2,3,0	1684,1849,1874,1736	3,0,0,0	298	149
14751	1451,1592,2167,1915	1,1,0,0	1688,1857,1884,1736	3,3,1,2	298	149
14752	2737,3009,4004,3487	0,2,0,0	3257,3533,3446,3264	4,0,0,1	298	149
14753	1290,1421,1841,1572	0,2,0,0	1574,1685,1572,1529	0,0,0,0	298	149
14754	1736,1636,2510,2128	0,2,0,0	1827,2153,1979,1843	0,0,0,0	298	149
14755	3183,3222,4673,4043	0,0,0,0	3507,4001,3852,3578	1,0,0,0	298	149
14756	1447,1589,2163,1916	0,0,1,0	1684,1850,1873,1736	0,0,0,0	298	149
14757	2087,1926,2888,2631	0,0,1,0	2214,2491,2568,2216	0,0,0,0	280	149
14758	3819,3541,5386,4741	0,1,0,1	4073,4642,4541,4054	0,2,0,0	280	149
14759	1002,1127,1388,1432	1,1,4,0	1323,1436,1183,1066	0,3,1,1	245	149
14760	1433,1520,2145,2086	0,0,0,1	1955,2048,1679,1551	0,0,0,0	274	149
14762	7,4,8,19	0,0,0,1	16,15,7,16	0,0,0,0	262	149
14764	11,13,10,15	0,0,1,0	5,9,20,3	0,0,0,1	298	149
14765	7,7,7,6	3,0,3,7	5,7,3,5	11,6,3,9	266	149
14766	0,0,0,0	4,3,2,2	2,2,0,0	4,2,0,2	170	149
14767	0,2,7,4	0,0,0,0	11,7,0,6	0,1,0,0	243	149
14768	1,2,7,0	0,0,1,0	2,2,4,0	0,0,0,0	279	149
14769	0,0,1,1	0,0,0,1	3,2,0,1	0,0,0,0	244	149
14770	4,0,0,0	0,0,0,1	0,0,1,0	2,1,0,1	284	149
14771	129,125,181,147	0,0,0,0	138,150,161,124	0,1,0,0	195	149
14772	2,8,1,7	0,0,2,0	4,10,5,9	0,0,0,0	280	149
14773	1,1,0,4	0,0,2,0	2,4,1,4	0,0,0,0	298	149
14775	78,62,106,83	0,1,0,0	71,65,100,61	0,0,0,0	298	149
14776	215,241,387,318	4,4,8,3	229,349,272,212	5,4,4,6	199	149
14777	19,33,54,34	2,0,3,1	35,37,47,41	4,5,0,3	210	149
14778	4,3,3,3	1,0,2,1	0,2,1,3	0,0,0,0	234	149
14779	184,157,203,196	4,0,3,4	183,200,174,194	1,1,2,1	298	149
14780	54,64,101,54	0,0,4,0	86,87,79,66	0,0,0,0	245	149
14781	115,200,261,163	0,0,4,0	207,283,207,170	0,1,3,1	273	149
14782	33,48,62,40	0,0,1,0	56,87,60,54	0,0,0,0	211	149
14783	172,252,343,216	0,0,1,2	245,311,318,220	0,1,4,0	252	149
14784	83,130,164,171	5,8,10,7	150,166,126,110	3,13,13,12	273	149
14785	3,0,3,0	39,62,63,55	2,1,0,0	57,69,70,54	252	149
14786	94,91,132,123	0,0,0,0	112,121,95,85	2,0,0,0	226	149
14789	0,7,2,1	0,0,0,0	1,5,1,1	0,1,0,0	274	149
14790	0,2,4,1	0,2,0,0	6,2,10,2	1,0,0,0	269	149
14791	1,0,1,1	0,0,0,0	1,3,5,1	0,1,0,0	243	149
14792	0,1,4,3	0,0,0,0	5,8,5,5	1,1,0,0	246	149
14793	731,812,1249,1216	4,1,3,2	843,1194,950,829	2,5,3,3	227	149
14794	613,622,896,950	0,0,0,0	602,820,712,567	0,1,0,0	210	149
14795	43,46,50,69	0,0,0,2	56,62,71,41	0,0,0,0	226	149
14796	6,7,9,8	16,10,24,14	11,14,4,17	18,17,22,21	230	149
14797	31,31,69,37	0,0,0,0	41,43,67,55	0,0,2,0	298	149
14798	75,94,139,100	1,0,0,2	78,111,104,70	0,0,0,0	244	149
14799	69,83,114,100	0,0,0,0	78,95,88,76	0,1,0,0	262	149
14801	93,94,117,143	0,0,0,0	126,120,93,111	1,0,0,0	298	149
14802	53,43,74,83	0,0,0,0	73,67,43,76	1,0,0,0	297	149
14803	109,93,153,156	0,0,0,3	135,109,94,137	2,0,1,3	289	149
14808	108,104,128,158	0,1,1,2	135,152,144,135	0,2,1,4	174	149
14809	118,111,159,184	0,0,0,2	164,178,164,146	2,1,0,1	185	149
14810	109,130,157,132	8,6,5,12	121,150,133,111	4,15,5,7	298	149
14811	108,131,157,132	1,0,0,0	122,150,133,110	0,0,0,0	298	149
14812	1,5,11,7	1,0,0,0	9,12,5,4	0,0,0,1	298	149
14813	267,344,409,319	0,1,0,1	308,380,352,314	0,0,1,0	291	149
14814	233,312,378,285	1,0,0,0	273,340,308,272	0,0,0,1	291	149
14815	232,309,373,283	0,1,0,0	271,336,309,271	1,0,0,0	291	149
14816	0,1,2,1	8,6,5,12	0,0,0,0	4,15,5,7	275	149
14817	641,721,928,825	36,35,36,36	723,809,740,692	37,44,44,43	275	149
14818	272,318,361,331	1,3,5,2	311,324,301,297	2,4,0,1	275	149
14819	386,400,576,492	1,0,0,0	444,512,476,408	0,0,0,1	298	149
14820	2,3,6,2	0,0,1,0	3,4,6,4	0,0,0,0	298	149
14821	3,2,6,1	0,1,0,0	5,3,2,3	1,0,0,0	298	149
14822	422,434,612,527	1,3,5,2	481,556,519,451	2,4,0,1	298	149
14823	39,36,42,36	0,0,0,0	42,47,45,46	0,0,1,0	298	149
14824	755,802,1144,987	0,0,0,1	854,997,917,803	0,0,0,0	298	149
14825	290,359,436,430	1,0,0,0	311,362,360,356	0,0,0,0	245	149
14826	283,353,431,418	0,1,0,0	307,347,355,350	1,0,0,0	245	149
14827	283,356,436,420	0,0,0,0	309,351,355,350	0,0,1,0	245	149
14828	666,754,1006,909	3,1,6,0	751,861,837,763	5,3,1,3	245	149
14829	281,352,431,416	0,1,0,0	307,345,355,349	1,0,0,0	241	149
14830	283,354,435,417	3,1,6,0	310,349,360,353	5,3,1,3	241	149
14831	2,0,6,2	0,0,0,0	0,4,1,1	0,1,0,0	266	149
14833	172,164,228,227	0,1,0,0	196,184,182,185	0,0,0,0	236	149
14834	172,163,215,245	0,0,0,0	159,176,176,172	0,0,0,1	257	149
14836	79,84,141,129	1,1,2,0	80,119,124,89	0,0,0,0	216	149
14837	18,21,24,16	38,67,100,68	16,22,24,26	59,81,78,49	242	149
14838	1,2,0,5	38,67,100,68	3,1,0,2	59,81,78,49	248	149
14839	63,118,192,126	0,0,2,1	118,148,149,108	0,0,4,2	298	149
14841	408,374,578,580	0,0,1,2	465,480,519,416	0,0,0,0	262	149
14842	571,553,797,796	1,0,1,0	636,654,625,611	2,0,5,2	244	149
14843	98,116,179,218	1,2,2,1	102,184,158,136	0,1,0,1	192	149
14844	16,16,22,20	0,0,2,0	13,16,22,15	0,0,3,0	192	149
14845	53,59,74,75	0,0,2,0	66,50,55,55	0,0,3,0	176	149
14846	377,402,549,585	43,31,63,51	388,497,448,411	46,47,47,41	176	149
14847	533,632,918,824	0,0,0,0	658,781,699,707	0,1,0,0	203	149
14848	503,515,804,751	0,0,1,0	522,714,673,583	0,0,0,0	223	149
14849	484,527,749,729	0,0,0,0	517,641,664,551	0,0,1,0	213	149
14850	40,64,80,70	0,0,0,0	46,74,47,74	0,1,0,0	298	149
14851	87,121,147,146	0,2,0,0	99,157,96,132	0,0,0,0	298	149
14852	228,257,311,302	9,6,6,5	308,309,335,235	9,3,4,6	294	149
14853	2,7,9,2	0,0,0,0	11,4,9,8	0,0,0,1	298	149
14854	2,4,7,0	1,0,0,0	5,3,4,5	0,0,0,0	298	149
14855	2,4,5,0	0,0,0,0	4,3,4,5	0,2,0,0	298	149
14856	1,0,6,0	1,0,0,0	1,3,4,6	0,0,0,0	273	149
14857	1,4,10,2	0,1,2,0	8,4,9,8	1,0,0,0	273	149
14859	2,3,4,0	0,0,0,0	6,6,7,6	0,2,0,0	253	149
14860	1,4,6,0	0,1,0,0	7,6,7,6	0,0,0,0	253	149
14861	104,95,145,158	0,0,0,0	160,129,108,133	1,0,0,0	298	149
14862	128,185,188,169	0,0,1,1	140,195,189,137	0,2,2,0	298	149
14863	130,180,208,183	1,1,0,0	149,199,188,153	2,0,0,0	298	149
14864	200,247,321,255	0,1,0,0	238,308,284,229	2,0,0,0	245	149
14865	123,145,178,152	1,2,0,0	114,150,150,144	1,0,0,2	267	149
14866	326,384,491,440	0,0,4,0	346,408,401,387	0,0,0,0	298	149
14867	2,0,0,0	0,0,0,0	4,1,2,0	0,2,1,7	298	149
14868	40,48,116,47	0,0,1,2	85,85,73,63	0,1,0,2	298	149
14869	34,53,78,40	0,0,0,0	55,58,58,56	0,1,0,0	298	149
14870	20,23,18,9	3,2,0,1	27,15,18,12	0,3,2,2	170	149
14871	17,26,55,21	0,1,0,1	37,36,40,22	0,0,1,0	298	149
14872	14,18,27,21	2,0,0,3	23,35,25,25	0,2,0,0	280	149
14873	12,14,20,18	0,0,0,0	18,12,7,18	0,0,2,1	243	149
14874	12,15,30,7	0,0,1,0	17,19,20,8	0,2,0,2	249	149
14875	0,0,3,1	0,1,0,0	4,1,0,1	0,0,0,0	298	149
14876	1,0,1,0	1,1,2,0	2,0,0,1	1,0,0,0	291	149
14877	139,101,179,169	7,19,17,11	131,191,156,115	11,15,10,13	231	149
14878	58,62,78,68	0,0,0,0	66,71,71,62	0,0,1,0	221	149
14879	51,59,92,85	0,0,0,0	60,78,57,69	0,0,0,1	224	149
14880	57,68,108,116	0,0,1,0	82,93,68,78	0,0,0,0	298	149
14881	90,98,179,102	0,0,0,0	141,131,136,128	0,3,0,0	298	149
14882	4,3,2,8	56,47,98,50	2,6,11,4	89,73,65,61	298	149
14883	6,13,10,20	0,0,0,1	11,15,12,9	0,0,0,0	162	149
14884	266,248,387,283	0,0,0,1	267,319,264,307	0,0,0,0	298	149
14885	141,150,218,184	0,0,0,1	196,174,170,189	0,0,0,0	298	149
14886	244,229,388,325	3,5,2,4	294,278,291,287	8,3,1,1	298	149
14887	290,311,459,402	0,0,1,0	313,425,321,314	0,0,0,0	253	149
14888	298,338,459,396	0,1,0,1	343,438,376,344	0,0,0,2	273	149
14890	227,253,374,315	0,0,2,0	254,319,287,278	0,1,0,1	225	149
14891	4,7,18,19	0,0,3,0	7,13,18,8	0,0,1,2	234	149
14892	0,0,2,0	78,105,168,157	0,1,0,0	126,132,116,135	298	149
14893	2,3,11,7	50,46,76,69	10,5,9,19	61,79,63,66	208	149
14894	2,0,7,1	11,14,31,13	4,4,4,5	26,21,10,13	208	149
14896	244,227,339,300	1,0,0,1	295,335,265,313	0,0,0,1	298	149
14897	58,48,79,74	0,0,0,0	65,83,63,67	0,1,0,0	298	149
14898	136,116,183,210	0,0,0,0	136,171,139,174	0,1,0,0	287	149
14899	329,297,446,440	8,2,3,5	370,427,340,420	4,4,0,1	287	149
14900	84,65,124,101	0,0,1,0	87,94,102,81	0,0,0,0	227	149
14901	73,49,100,78	0,0,1,3	99,79,73,100	0,1,0,1	296	149
14902	45,38,80,53	8,8,6,7	66,65,56,62	6,9,7,5	296	149
14903	19,13,26,27	8,8,6,7	14,21,19,22	6,9,7,5	284	149
14904	54,33,60,58	8,11,16,10	62,54,55,71	16,22,19,13	284	149
14905	52,47,78,67	1,0,0,0	74,82,64,49	0,0,0,0	298	149
14908	31,27,55,30	6,0,4,2	33,34,40,28	0,1,2,2	187	149
14909	25,14,19,26	0,1,2,1	19,28,27,29	0,2,1,0	187	149
14910	27,28,37,26	6,0,4,2	29,29,38,19	0,1,2,2	295	149
14911	24,27,34,25	0,1,2,1	29,27,35,21	0,2,1,0	295	149
14912	246,340,482,462	0,0,0,0	339,412,368,372	0,0,1,0	298	149
14913	127,146,232,182	0,2,0,1	173,177,189,166	0,0,0,0	224	149
14914	140,145,236,211	0,0,0,0	211,197,202,190	0,2,0,0	245	149
14915	210,272,334,278	0,0,0,0	298,309,365,261	0,3,0,0	281	149
14916	282,308,424,372	1,0,5,5	359,422,395,325	1,1,1,0	298	149
14917	160,203,298,247	0,0,0,0	240,273,276,194	0,0,1,0	203	149
14918	176,217,322,259	0,0,1,0	267,300,258,243	0,0,0,0	231	149
14919	160,226,313,252	0,0,0,0	271,313,267,249	0,0,2,0	219	149
14920	109,129,193,140	0,0,0,0	147,232,174,161	0,1,0,0	278	149
14921	340,406,585,434	0,0,2,5	493,583,504,503	1,2,1,1	298	149
14922	0,0,1,0	175,212,313,222	0,1,0,0	286,300,275,268	298	149
14923	339,412,619,403	0,0,0,0	523,651,546,524	0,0,0,1	298	149
14924	1055,1128,1631,1331	0,4,1,1	1285,1671,1483,1392	6,5,2,4	294	149
14925	375,435,614,574	0,2,0,0	472,584,552,521	3,0,6,4	262	149
14926	566,643,927,867	0,2,0,0	739,912,814,820	3,0,6,4	298	149
14927	596,701,969,930	7,9,18,14	779,909,767,837	11,15,16,14	225	149
14928	228,199,338,275	1,0,3,2	296,297,333,275	4,1,0,0	219	149
14929	223,215,314,252	2,1,0,2	271,302,323,273	0,4,2,4	219	149
14930	312,294,458,391	4,2,6,3	421,439,471,396	3,0,4,9	219	149
14931	99,94,166,109	0,0,0,0	130,104,103,90	0,3,0,0	202	149
14932	126,123,208,142	0,0,0,1	165,154,150,152	0,0,0,0	263	149
14933	34,22,81,40	2,3,1,5	63,60,49,34	0,2,2,0	232	149
14934	81,76,183,116	2,3,1,5	141,131,113,107	0,2,2,0	272	149
14935	35,50,80,56	0,0,0,0	51,64,40,49	0,1,0,0	272	149
14936	79,77,128,88	0,0,0,0	103,151,76,130	0,0,0,1	298	149
14937	2,1,1,0	60,46,76,44	2,0,1,0	53,51,85,39	290	149
14938	43,63,84,53	0,0,1,0	73,62,74,46	0,1,0,0	281	149
14939	34,27,54,28	4,0,0,0	41,44,49,47	0,0,0,2	271	149
14940	13,11,14,5	26,13,41,13	13,19,16,15	20,32,25,30	298	149
14941	25,17,47,26	0,0,0,0	33,49,44,28	0,1,0,0	298	149
14942	19,11,19,10	0,3,8,1	21,31,21,30	4,1,4,2	250	149
14943	0,4,2,0	18,10,10,10	0,0,1,2	14,18,14,13	192	149
14945	27,35,98,25	0,1,2,0	44,83,81,60	2,0,0,1	298	149
14946	13,15,20,24	0,1,0,0	14,20,26,18	0,0,0,0	224	149
14947	11,24,55,32	0,0,0,0	25,29,28,27	2,0,0,0	251	149
14948	112,155,162,148	0,1,0,1	131,166,124,104	0,0,0,0	227	149
14949	124,159,183,155	0,0,0,2	169,179,215,158	0,0,0,0	284	149
14950	91,98,127,104	0,1,0,0	130,118,121,104	0,0,0,0	254	149
14951	193,238,322,304	0,0,1,0	270,299,277,257	0,0,0,0	298	149
14952	122,148,193,229	64,59,93,73	180,184,178,167	70,71,96,75	298	149
14953	63,77,116,128	1,1,3,4	113,105,102,108	0,14,4,8	298	149
14954	106,105,141,123	1,1,3,4	119,116,137,104	0,14,4,8	298	149
14955	102,118,125,155	1,1,0,4	116,126,117,90	0,2,0,2	298	149
14956	165,188,205,266	0,2,0,0	167,259,140,191	0,0,0,0	298	149
14957	46,77,74,68	0,0,0,0	54,75,77,66	0,1,0,0	234	149
14958	236,248,363,428	2,0,0,0	253,323,281,251	0,0,0,0	268	149
14959	290,349,523,427	0,0,0,2	327,383,352,328	0,0,0,0	257	149
14960	2,4,9,7	19,14,23,18	11,12,9,12	24,31,24,21	298	149
14961	55,50,71,78	0,0,0,0	75,95,77,84	1,0,0,0	277	149
14962	185,218,248,314	0,0,2,3	246,266,196,258	0,2,3,0	236	149
14963	162,193,305,151	0,0,0,0	268,257,254,259	0,1,0,0	298	149
14964	102,111,131,97	0,0,2,0	155,158,129,133	0,0,0,0	298	149
14965	123,143,188,151	0,1,0,0	216,189,207,178	0,0,0,0	223	149
14966	93,104,140,115	0,1,0,1	153,141,160,118	0,0,0,1	209	149
14967	12,23,34,38	69,70,102,80	43,24,37,33	95,105,107,76	235	149
14968	35,41,67,36	0,2,0,0	51,45,53,55	0,0,0,0	249	149
14970	12,18,38,23	0,0,1,0	31,46,39,37	1,3,0,0	282	149
14971	6,9,23,11	0,0,1,0	24,23,20,19	0,0,0,0	298	149
14973	39,27,56,36	0,0,0,0	53,52,51,56	0,2,0,0	298	149
14974	28,26,35,26	0,1,0,0	29,33,32,33	0,1,0,0	298	149
14975	10,6,22,16	0,1,0,0	16,19,9,17	0,1,0,0	222	149
14976	29,16,55,35	8,9,12,9	43,43,34,52	3,7,6,12	222	149
14977	30,24,43,33	0,0,0,0	24,39,28,48	0,3,0,0	298	149
14978	46,34,44,37	0,0,0,0	42,44,30,32	0,3,0,0	250	149
14979	146,151,282,203	0,0,0,1	171,173,172,167	0,0,0,0	245	149
14980	159,178,311,215	0,0,0,0	157,203,202,205	0,0,1,2	254	149
14986	1,0,0,1	0,0,0,0	0,0,0,0	0,1,0,0	298	149
14989	411,422,612,616	13,10,16,21	467,550,511,479	23,25,19,16	284	149
14990	17,51,47,53	9,4,18,5	29,54,37,27	10,1,14,7	206	149
14992	388,411,682,452	0,0,0,1	595,657,573,594	3,0,0,0	221	149
14993	279,327,541,301	0,0,0,0	405,481,500,367	1,0,0,0	221	149
14994	162,191,245,254	1,3,7,1	228,247,242,268	3,2,2,5	298	149
14995	0,0,1,0	94,103,140,137	0,0,0,0	105,128,112,124	238	149
14996	3,3,0,0	1,6,2,7	2,1,2,1	0,4,6,3	298	149
14997	3,5,0,0	10,8,14,11	2,2,2,1	26,18,11,10	298	149
14998	3,3,1,0	7,11,11,8	2,1,2,1	8,12,8,15	298	149
14999	11,29,30,25	116,193,223,189	31,38,29,29	154,160,188,216	241	149
15000	13,28,29,26	1,0,2,0	33,38,32,26	0,0,1,0	241	149
15001	72,89,108,70	25,28,20,20	71,75,78,88	22,25,26,35	241	149
15002	385,433,597,590	0,0,0,0	462,581,474,422	4,0,2,0	298	149
15003	9,8,10,4	212,275,294,227	12,9,12,3	242,263,239,236	217	149
15004	16,9,15,8	13,10,9,7	17,20,19,17	2,7,3,3	217	149
15005	391,469,574,440	13,10,9,7	401,480,482,447	2,7,3,3	272	149
15006	180,197,281,216	7,4,5,7	163,223,247,211	13,17,11,14	272	149
15007	442,541,706,545	0,0,2,0	436,600,639,598	0,1,0,0	203	149
15008	174,240,350,375	0,0,0,0	276,345,288,243	0,0,1,0	298	149
15009	340,426,626,655	0,0,4,4	502,595,518,458	0,1,1,1	270	149
15010	144,132,202,181	0,1,0,0	160,207,190,151	0,0,0,0	298	149
15011	114,173,197,176	2,0,1,0	146,177,138,108	0,0,0,1	193	149
15012	101,147,168,154	0,0,0,1	121,144,120,93	0,0,0,0	248	149
15013	154,166,224,254	2,1,1,1	180,196,209,188	0,1,0,0	263	149
15014	43,85,84,98	0,0,0,1	81,56,55,45	0,0,0,1	212	149
