IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
5,4,5,9	28,27,25,26	14,7,15,12	24,23,11,24	244	149
0,0,0,1	55,66,69,71	3,1,0,0	50,67,69,57	155	149
155,185,326,170	0,1,0,0	212,232,255,225	2,0,1,0	298	149
194,191,273,226	6,7,10,2	183,244,211,194	6,12,5,4	175	149
222,274,392,382	55,34,74,77	286,304,314,252	40,47,50,40	164	149
229,257,389,316	19,34,51,48	254,305,283,239	25,32,37,35	230	149
184,191,283,253	3,1,4,1	173,248,210,193	5,2,4,1	167	149
5,7,6,5	5,8,8,9	15,6,11,15	5,15,12,11	152	149
2,4,7,8	11,5,13,10	8,15,3,8	11,19,13,25	152	149
9,7,30,5	207,216,251,232	7,10,14,8	213,219,234,203	252	149
153,193,168,180	26,27,38,37	195,253,173,188	28,29,19,37	248	149
168,177,262,212	0,0,0,1	201,205,250,205	0,0,0,0	298	149
11,14,36,11	125,144,219,207	24,18,25,28	231,196,205,190	266	149
2,4,14,4	6,8,13,19	7,7,8,5	18,9,20,9	152	149
0,3,2,1	5,3,4,6	0,10,2,3	18,9,4,9	204	149
585,558,858,850	2199,2290,3191,3436	588,691,698,664	2299,2906,2769,2421	152	149
165,165,234,226	12,9,19,24	199,251,195,146	18,21,10,13	298	149
2,2,4,1	0,2,1,2	2,0,2,1	1,1,2,1	152	149
1,0,1,0	182,219,334,328	1,2,2,2	244,292,245,238	298	149
147,180,295,254	0,1,0,0	221,307,273,203	0,0,0,0	167	149
3,2,3,0	15,10,20,16	0,8,1,2	19,11,17,12	199	149
122,125,237,180	3,4,2,3	155,172,180,152	6,1,7,2	171	149
30,28,44,27	1,0,0,0	34,31,39,30	0,1,0,1	185	149
103,150,215,162	31,37,70,46	135,162,168,180	43,55,58,55	185	149
887,932,1366,1125	49,30,44,26	905,1090,1053,973	42,35,35,44	269	149
13,30,30,39	191,223,274,281	13,21,32,12	194,215,181,174	152	149
209,212,274,286	3,7,2,10	205,228,220,179	4,3,3,5	151	149
27,20,43,28	0,0,1,2	38,40,43,42	0,1,0,3	152	149
1,4,5,1	12,24,29,22	11,13,6,10	23,22,30,14	152	149
2,3,5,4	685,687,1009,928	7,3,2,3	841,866,750,780	167	149
53,64,95,63	52,47,66,48	63,91,100,86	42,59,79,52	181	149
0,0,0,1	6,1,4,5	0,1,3,0	6,8,6,9	170	149
288,342,499,302	155,197,226,165	404,449,427,371	251,321,229,256	167	149
435,641,821,471	35,43,72,35	689,776,758,563	42,58,66,43	152	149
0,0,0,0	11,5,6,3	0,1,0,1	12,11,10,12	168	149
0,0,0,0	9,7,4,4	1,0,2,5	3,10,8,5	168	149
248,246,364,270	9,4,22,4	221,300,321,291	7,10,16,13	214	149
9,21,60,40	8,8,18,8	50,30,20,28	10,9,16,14	168	149
45,28,47,30	0,0,2,0	40,48,52,35	0,0,2,0	154	149
5,7,18,14	36,39,45,28	4,7,9,0	48,70,50,46	169	149
120,149,218,179	2,1,3,0	114,138,153,135	1,1,1,2	210	149
134,147,145,160	4,6,11,3	158,200,192,155	0,3,0,8	245	149
6,8,23,9	202,209,266,225	6,8,12,4	196,252,229,188	174	149
69,86,113,112	201,184,250,203	88,115,89,73	203,272,212,220	170	149
44,31,85,34	3,0,0,0	76,82,83,79	0,2,0,3	277	149
21,31,64,25	3,0,4,0	30,66,56,46	1,1,1,1	156	149
40,63,114,45	0,2,1,0	118,126,121,94	2,2,0,0	298	149
6,6,17,9	32,44,46,49	13,8,12,10	56,57,41,56	298	149
9,8,13,17	0,0,0,1	17,9,13,32	0,0,0,0	234	149
349,361,531,464	0,0,0,0	429,468,394,408	0,1,0,0	298	149
156,149,211,251	6,11,7,10	226,228,248,227	3,10,8,11	161	149
40,47,62,43	0,1,2,0	53,37,44,39	0,0,0,1	184	149
0,2,2,2	0,0,0,0	4,2,1,0	0,0,0,2	152	149
0,2,0,0	13,15,6,3	0,0,1,0	11,15,10,8	223	149
8,8,9,5	0,0,0,0	3,2,1,8	0,0,0,1	298	149
577,529,821,697	2,5,11,13	702,774,639,619	15,12,5,3	161	149
1,2,2,3	202,238,330,282	6,1,6,3	267,307,240,236	181	149
196,250,386,298	28,48,50,47	247,328,342,247	44,57,48,38	224	149
25,45,81,52	32,20,70,46	35,56,51,50	50,49,48,38	152	149
352,402,404,465	6,4,9,7	386,440,403,443	19,8,10,19	259	149
208,230,361,296	4,3,0,3	190,238,262,226	2,3,1,1	298	149
228,253,415,367	4,7,2,10	273,270,305,271	2,0,6,2	155	149
87,100,170,153	139,110,196,189	116,179,121,83	139,135,151,136	167	149
98,120,138,154	0,0,0,0	91,145,107,115	0,0,1,0	150	149
165,148,220,173	0,0,1,0	172,268,233,154	0,0,0,0	298	149
137,113,154,124	0,0,1,0	126,182,182,103	0,0,0,0	298	149
59,62,105,82	0,3,1,2	100,105,71,71	0,1,1,1	161	149
2,1,2,2	525,666,1056,706	4,2,3,2	815,1121,1064,840	179	149
11,13,23,12	3,15,28,7	12,17,19,12	15,10,20,19	184	149
534,678,1077,716	3,15,28,7	823,1136,1080,850	15,10,20,19	154	149
3,14,5,10	963,1024,1303,1530	4,18,10,11	1150,1310,1135,1024	280	149
451,389,557,547	1,1,1,1	473,590,559,402	3,3,1,5	161	149
22,25,44,10	67,71,115,67	36,27,29,40	79,75,107,102	298	149
62,61,97,65	3,2,4,0	85,107,107,66	2,0,1,5	154	149
4,18,15,15	2,3,5,4	18,18,32,15	9,3,6,0	154	149
28,16,33,37	226,232,365,412	19,35,37,31	269,347,300,230	152	149
2,0,1,0	127,168,190,189	1,1,4,0	213,211,223,214	197	149
3,6,0,2	213,221,328,363	0,2,1,1	264,331,284,232	161	149
33,16,42,33	0,0,0,3	26,34,20,35	0,0,0,0	161	149
4,1,10,0	0,1,0,1	7,17,6,8	3,3,0,0	298	149
33,40,66,37	1,5,6,4	48,43,34,40	5,2,13,6	152	149
26,34,55,38	18,11,17,14	47,61,46,56	19,18,16,5	152	149
97,146,190,201	49,28,43,54	140,192,158,163	26,63,28,54	219	149
18,21,44,25	1,1,1,1	27,36,32,31	2,1,3,1	212	149
479,543,778,778	5,6,8,4	611,816,655,622	5,5,5,6	152	149
2,5,5,0	0,0,0,0	8,16,8,5	0,3,0,0	184	149
242,200,358,305	2,0,3,3	374,350,274,316	4,3,6,0	298	149
60,97,115,67	0,0,0,0	124,104,153,82	0,0,0,1	298	149
54,111,121,81	0,0,0,0	154,113,160,102	0,2,0,0	298	149
20,44,52,31	0,0,0,0	73,47,52,53	0,2,0,0	252	149
26,53,65,42	24,33,38,30	81,62,65,63	35,29,58,30	252	149
204,189,378,276	99,106,172,115	282,327,289,300	116,134,133,132	152	149
153,157,268,214	12,6,14,6	199,208,215,225	10,8,11,5	185	149
57,86,114,98	0,2,3,5	85,86,95,91	2,5,1,2	185	149
200,208,306,297	18,18,30,21	263,278,269,252	37,42,25,23	185	149
29,31,52,37	4,2,6,3	36,52,29,44	2,0,2,5	154	149
34,49,76,36	0,0,0,0	51,51,67,60	0,0,1,0	298	149
11,3,7,9	6,5,3,6	9,8,16,8	4,5,6,11	167	149
16,13,26,14	7,7,4,6	18,17,19,23	1,9,10,9	167	149
33,35,64,41	0,1,1,0	51,43,66,54	0,1,3,1	256	149
24,29,42,33	0,1,1,0	34,36,57,40	0,1,3,1	238	149
0,2,1,1	3,5,8,6	0,5,1,1	9,1,10,2	161	149
16,12,38,13	0,1,2,1	33,47,33,24	0,2,1,4	298	149
11,3,12,5	142,144,255,194	6,16,7,13	173,231,276,193	173	149
231,246,353,211	0,2,2,1	244,295,292,317	0,2,1,1	298	149
7,9,13,11	2,0,5,2	23,23,14,20	6,2,2,5	152	149
7,4,12,7	133,210,262,204	9,12,14,8	211,267,228,221	153	149
91,84,109,126	8,2,4,6	118,142,94,101	22,6,13,15	174	149
0,0,3,1	194,193,286,275	2,5,4,0	249,251,233,192	194	149
152,183,260,224	0,0,0,0	180,215,211,171	1,0,0,0	270	149
19,25,38,14	1,2,0,0	30,41,29,33	0,0,2,3	298	149
6,4,2,2	1,4,2,3	6,2,2,6	2,0,3,2	227	149
46,39,46,51	0,0,7,0	59,64,46,59	0,7,0,1	153	149
56,58,96,84	15,25,16,12	67,112,89,85	14,18,23,22	298	149
11,9,17,9	36,34,59,45	26,29,20,32	42,57,43,35	298	149
0,0,0,0	58,73,108,81	2,0,2,0	69,87,70,50	152	149
262,266,385,338	0,0,1,0	323,350,349,250	0,0,1,0	298	149
116,105,196,126	14,15,35,26	108,154,153,123	31,37,23,22	215	149
84,80,129,96	45,61,91,63	103,117,108,102	81,75,76,92	152	149
19,44,38,36	68,119,117,73	33,38,21,20	90,110,118,117	152	149
70,155,143,122	31,35,54,36	107,184,124,123	37,68,27,51	154	149
13,18,19,18	1,0,11,1	21,24,24,18	3,5,3,3	154	149
3,3,9,7	135,231,237,207	1,8,4,4	211,268,203,174	213	149
47,43,66,51	7,2,7,0	39,65,49,58	2,4,12,0	239	149
188,208,224,206	52,74,110,84	212,224,277,234	80,84,88,89	152	149
1,1,2,0	0,0,0,0	3,3,0,0	2,1,0,3	152	149
112,120,144,129	0,0,1,0	95,125,160,133	0,0,0,0	151	149
8,8,7,21	29,36,33,34	12,11,6,4	36,43,27,21	152	149
64,67,105,82	0,0,0,1	99,110,119,79	2,0,0,0	278	149
52,66,69,52	6,10,16,9	83,89,79,84	18,32,37,15	152	149
10,12,24,36	0,0,0,0	17,16,12,20	0,1,0,0	286	149
7,11,16,20	0,0,0,5	16,5,8,10	1,2,0,0	152	149
2,3,0,1	0,1,0,0	1,3,4,2	2,2,2,1	152	149
0,2,0,1	0,1,5,1	1,2,2,0	0,3,4,1	152	149
34,34,26,30	527,691,822,833	14,34,62,36	716,856,807,577	216	149
14,17,19,26	3,0,1,0	27,18,13,30	3,1,1,0	298	149
4,2,2,2	7,10,3,5	4,2,6,8	7,4,2,1	152	149
0,2,3,0	42,58,92,39	1,1,1,4	48,85,72,47	277	149
3,5,5,0	9,8,7,7	3,3,3,2	10,13,10,10	170	149
7,12,16,17	0,0,0,1	31,9,18,11	0,0,0,0	155	149
30,39,48,56	0,0,0,3	31,54,40,29	0,0,2,0	188	149
111,115,163,120	1,3,0,3	133,158,136,133	1,0,4,4	298	149
70,65,116,87	0,0,0,0	97,120,110,76	0,0,0,1	298	149
39,39,68,40	7,3,0,1	31,53,47,40	7,0,2,3	152	149
113,108,156,126	207,267,331,262	123,117,113,116	218,257,254,266	152	149
2,1,1,1	1,0,6,2	2,2,1,2	3,3,0,0	152	149
3,1,1,1	0,0,0,0	1,0,6,3	2,1,0,0	243	149
7,7,10,6	5,8,5,3	7,8,10,7	6,19,9,8	162	149
2,1,0,0	119,148,144,163	2,0,2,2	151,172,140,111	155	149
88,104,104,114	0,0,0,0	128,126,108,118	0,1,0,0	298	149
59,79,82,85	8,5,14,5	85,82,81,71	9,11,9,14	196	149
0,0,0,0	2,5,6,7	0,2,0,0	2,3,9,5	176	149
0,2,0,0	0,0,1,2	5,0,0,0	1,1,0,0	152	149
1,7,0,4	0,0,1,2	1,3,1,2	1,1,0,0	170	149
1,5,0,4	0,0,0,0	0,3,1,2	4,0,0,0	167	149
6,10,2,9	0,0,6,0	1,6,3,4	3,0,0,0	152	149
93,113,116,118	0,0,0,0	123,142,102,110	0,0,3,0	251	149
4,3,4,5	54,73,67,75	5,12,9,6	74,88,64,81	236	149
0,3,0,0	18,13,20,31	0,0,4,3	18,17,19,22	167	149
0,0,4,1	19,35,42,36	1,5,0,1	31,48,28,24	168	149
21,20,30,19	0,0,5,1	29,32,36,17	4,2,2,1	154	149
91,125,184,153	10,15,22,19	125,156,125,121	10,19,16,8	170	149
22,29,38,23	3,1,2,3	29,9,12,29	1,4,7,2	152	149
25,28,31,18	2,7,6,6	19,7,12,22	6,3,2,4	154	149
29,21,33,31	12,15,27,19	25,21,23,21	21,19,19,31	152	149
4,0,6,4	509,520,815,753	10,3,1,3	657,647,709,585	167	149
518,521,858,621	23,37,40,46	716,656,670,645	56,44,37,31	173	149
10,7,11,6	0,0,0,0	15,14,9,12	0,0,0,1	298	149
0,1,1,0	103,147,145,136	1,0,1,2	114,129,131,125	191	149
52,76,122,49	3,1,8,3	104,93,106,95	2,0,0,1	154	149
28,49,55,38	53,53,97,46	61,74,63,42	61,99,80,66	152	149
81,84,152,84	2,8,8,3	137,167,112,109	6,8,5,9	152	149
106,157,234,159	3,5,5,5	238,232,207,179	9,5,2,2	298	149
70,72,116,78	14,12,20,12	98,143,104,95	30,26,24,6	185	149
28,49,64,49	1370,1518,2181,2054	68,64,69,49	1336,1824,1777,1617	298	149
7,5,11,8	0,0,0,0	3,5,11,6	2,0,0,0	152	149
1300,1481,2171,2110	55,35,43,44	1421,1906,1749,1588	22,38,48,31	152	149
394,336,615,508	0,6,8,13	405,519,470,471	4,2,7,3	152	149
1579,1748,2485,2381	50,55,82,67	1565,2306,1987,1971	61,76,71,59	152	149
113,126,161,163	1,0,8,3	141,124,186,107	7,1,0,1	233	149
83,84,107,127	5,2,17,5	104,74,98,94	10,8,9,4	174	149
0,1,6,2	0,0,3,0	4,2,1,1	0,0,2,0	188	149
14,9,17,18	1,3,4,5	10,12,19,6	3,4,0,3	188	149
589,880,1290,736	1,1,0,0	1073,1537,1321,1053	0,0,6,0	298	149
77,74,108,88	12,6,10,16	114,99,84,92	10,10,9,5	208	149
0,0,1,0	34,31,56,44	0,0,1,0	42,59,68,45	298	149
255,260,347,238	14,21,24,19	265,298,343,340	35,14,19,17	161	149
66,84,111,61	177,167,250,175	104,114,111,83	160,223,185,208	152	149
469,558,785,631	76,78,96,81	457,663,637,524	59,75,71,74	298	149
97,79,110,84	0,1,1,1	93,96,82,93	1,0,4,0	162	149
0,2,0,0	14,15,16,7	0,0,1,4	10,14,12,17	298	149
115,113,163,168	2,2,2,3	118,142,157,132	2,5,2,3	155	149
0,0,2,0	22,33,27,47	2,1,0,0	27,30,18,19	201	149
377,397,598,563	0,0,0,2	468,531,508,419	0,0,0,0	298	149
52,54,58,52	1,5,3,0	52,71,55,48	2,4,4,2	219	149
4293,4750,6906,6981	29,37,47,43	5104,6495,5370,5161	32,55,34,32	298	149
49,41,63,55	0,0,4,0	46,51,45,53	1,2,4,2	156	149
3,3,1,1	23,36,41,29	7,1,3,4	33,34,28,38	189	149
3,1,1,1	1,4,2,4	2,0,1,2	6,7,3,2	189	149
0,0,2,0	35,36,43,35	0,0,2,0	45,39,40,25	167	149
343,399,464,471	4,2,8,4	484,513,508,430	10,7,9,6	153	149
138,132,189,168	0,0,1,0	153,176,188,156	0,0,0,0	298	149
0,8,3,3	13,13,9,16	0,1,1,2	25,8,11,5	159	149
22,23,37,37	1,0,0,0	21,32,41,22	0,0,0,0	251	149
424,481,612,591	11,16,35,19	432,535,457,489	9,17,15,14	153	149
192,245,306,350	6,10,16,10	179,218,286,244	4,15,8,11	205	149
211,228,330,317	0,0,0,0	232,287,218,224	0,0,2,1	175	149
80,104,123,118	2,0,6,1	102,151,127,104	1,1,2,1	222	149
295,404,492,455	88,104,141,149	431,447,412,396	114,132,132,128	152	149
5709,5458,8354,8595	10,3,9,3	7376,6847,6022,6638	0,7,10,5	298	149
73,92,106,108	153,126,197,192	78,109,99,100	140,175,181,140	152	149
19,10,21,21	43,46,99,57	17,24,33,12	62,81,74,72	188	149
114,147,234,110	39,61,85,29	165,260,220,162	68,84,73,72	224	149
0,4,2,0	101,122,166,144	5,8,2,3	129,149,160,138	298	149
131,118,173,132	72,90,100,89	130,137,133,113	91,119,88,88	152	149
329,308,384,431	0,2,4,1	301,387,326,252	3,0,0,7	158	149
13,14,28,19	3,2,0,1	16,18,19,23	1,0,0,0	153	149
40,51,89,53	14,10,24,18	63,68,66,61	24,31,24,35	189	149
9,10,14,12	0,2,0,0	13,11,5,8	0,0,0,0	258	149
30,17,34,29	145,166,238,191	24,34,39,23	168,177,146,169	180	149
69,54,114,66	3184,3255,4256,5145	110,197,100,98	3508,3861,3673,3396	298	149
2,0,3,0	13,13,7,16	1,1,0,0	17,10,9,9	236	149
0,1,2,4	31,51,61,71	1,0,5,0	61,41,47,35	218	149
6,9,5,11	138,138,181,156	24,13,17,11	186,188,167,158	166	149
11,6,12,11	138,138,181,156	34,24,24,13	186,188,167,158	196	149
9,5,12,8	4,8,5,8	25,21,20,6	15,10,13,4	179	149
0,0,0,0	3,2,2,0	0,0,1,2	5,3,8,6	201	149
175,263,374,256	7,6,15,7	234,365,406,313	14,22,6,11	250	149
176,263,378,257	11,18,8,11	234,366,407,316	15,10,22,18	253	149
8,6,19,8	11,18,8,11	14,23,7,14	15,10,22,18	152	149
57,83,109,88	28,51,91,66	75,103,84,81	77,119,103,68	177	149
10,7,12,12	1,0,0,1	6,14,4,11	2,0,6,0	153	149
5,15,21,12	140,170,253,189	11,21,11,15	163,174,191,154	178	149
161,197,292,258	0,2,0,0	161,237,205,178	0,0,0,0	298	149
109,143,200,148	0,0,2,0	172,153,184,189	0,0,0,0	298	149
79,80,107,135	7,5,2,4	110,117,119,93	6,8,15,10	153	149
83,71,119,92	16,8,13,2	93,123,76,74	9,13,7,18	155	149
10,12,12,12	16,8,13,2	6,16,15,15	9,13,7,18	298	149
8,10,8,10	81,68,115,90	4,11,14,14	91,118,75,73	298	149
205,256,381,329	0,2,0,2	296,375,383,324	6,3,2,5	207	149
9,20,14,12	158,183,264,240	8,14,16,7	235,273,228,214	159	149
1,7,7,11	560,597,781,840	3,4,4,2	628,705,570,464	197	149
36,25,74,35	0,0,0,3	45,46,54,44	1,0,0,0	193	149
144,150,272,145	0,2,0,0	187,195,190,204	0,0,0,0	193	149
125,118,239,195	40,40,66,46	178,205,164,158	60,42,46,51	152	149
148,137,274,246	1,6,4,3	208,240,207,210	3,1,10,1	171	149
63,59,101,97	1,6,4,3	90,77,89,103	3,1,10,1	168	149
2,5,11,4	162,152,259,234	7,8,7,6	203,216,249,242	189	149
13,24,35,13	92,128,186,121	14,35,22,21	156,172,156,148	236	149
70,66,91,88	0,0,0,0	93,101,116,89	0,1,0,2	206	149
93,82,119,111	0,1,0,0	122,133,144,108	0,0,0,0	206	149
261,239,456,320	2,0,0,0	334,410,333,325	0,0,0,0	298	149
144,147,227,187	1,0,2,0	212,181,213,208	2,0,0,1	298	149
331,291,385,403	0,0,0,0	319,282,301,319	0,2,0,0	153	149
6,21,13,15	100,108,182,201	3,11,8,10	158,210,151,133	170	149
19,42,61,60	18,14,42,16	59,53,50,44	19,39,27,27	152	149
6,11,12,2	10,13,12,14	10,7,5,6	7,14,16,14	152	149
0,0,2,1	134,144,168,119	1,3,3,0	182,199,172,168	221	149
971,934,1208,1403	0,0,0,1	946,1119,1172,819	0,2,0,0	162	149
98,80,126,86	131,126,174,135	110,99,61,102	113,157,146,120	203	149
1,0,1,0	169,184,353,224	1,0,0,4	231,290,246,210	186	149
17,13,32,17	0,2,0,0	8,18,25,12	0,0,0,1	152	149
308,374,544,486	227,267,446,405	388,454,424,376	255,370,351,291	152	149
334,378,492,445	234,235,287,333	344,457,412,360	236,327,239,189	298	149
28,32,38,48	0,0,0,1	28,44,25,30	0,0,0,0	155	149
316,389,513,422	20,17,16,25	329,364,384,383	21,22,32,28	298	149
339,369,462,444	27,38,41,23	336,398,377,409	36,36,30,32	152	149
223,381,393,479	1,4,6,7	253,335,429,374	3,4,4,5	164	149
262,332,503,333	143,148,236,166	352,446,449,379	171,242,226,191	152	149
460,386,724,482	0,0,0,0	504,735,726,612	0,0,0,1	298	149
269,303,458,323	220,268,415,314	329,524,404,385	279,421,365,348	233	149
127,116,229,126	5,5,6,4	136,260,167,167	3,2,7,5	233	149
556,551,958,649	3,7,8,13	677,942,836,773	6,8,13,14	196	149
530,524,968,602	13,8,17,8	655,965,900,774	7,8,9,5	298	149
133,118,249,125	13,8,17,8	168,248,266,202	7,8,9,5	298	149
282,326,562,339	2,6,9,4	445,462,442,463	3,4,2,10	197	149
8,5,19,9	13,13,9,10	12,25,11,3	14,11,14,15	152	149
213,269,393,356	13,13,9,10	346,444,367,364	14,11,14,15	167	149
213,269,393,356	8,5,19,9	346,442,367,363	12,23,11,2	164	149
2,7,4,6	3,0,0,0	5,13,2,11	1,0,1,2	162	149
12,6,12,2	4,5,7,7	9,13,12,6	5,3,5,6	173	149
2,0,5,3	80,120,160,117	5,7,5,3	90,99,113,100	213	149
3,1,5,6	93,115,156,111	3,7,6,4	117,102,143,142	213	149
5,5,7,6	83,64,111,120	8,14,7,19	113,119,116,109	202	149
62,63,126,76	0,2,0,0	93,84,71,79	0,0,0,0	151	149
28,37,53,53	5,3,11,11	41,41,51,36	7,2,6,5	298	149
93,82,153,119	14,27,35,28	119,135,111,109	33,29,34,22	176	149
107,124,172,132	16,18,29,16	166,186,171,130	27,28,9,19	152	149
64,76,118,72	15,11,22,20	103,98,92,93	28,35,24,19	152	149
25,23,43,32	1,12,9,14	20,17,22,28	11,13,4,11	152	149
7,2,20,7	2,1,1,1	12,20,11,9	0,1,2,0	224	149
1,0,8,1	24,16,51,27	3,13,4,4	34,34,25,30	203	149
1,1,9,1	0,0,0,0	2,5,1,3	0,2,0,0	203	149
23,27,45,25	12,6,14,9	33,40,32,31	15,14,16,9	152	149
0,0,0,0	65,84,143,94	1,2,2,1	94,98,91,108	203	149
5,7,18,5	48,54,67,61	6,12,13,20	53,88,50,44	207	149
46,71,113,99	2,0,0,2	58,109,87,91	3,0,3,1	154	149
3,2,5,3	0,0,2,0	6,3,5,3	0,0,0,0	176	149
4,4,11,6	278,257,340,449	10,10,6,7	268,316,316,263	176	149
35,25,32,45	7,16,23,28	33,41,29,26	29,22,14,19	152	149
52,87,89,86	3,2,4,2	59,91,96,80	4,3,10,2	153	149
1,0,0,0	76,101,67,95	0,2,1,0	74,96,99,104	167	149
23,31,39,33	75,114,111,98	33,37,42,25	107,125,112,90	152	149
36,49,69,39	52,56,88,75	47,54,39,65	121,88,108,99	155	149
110,150,177,169	2,9,4,1	125,147,113,131	8,5,4,6	190	149
14,21,28,21	294,372,474,445	33,47,68,36	403,431,442,369	298	149
14,18,31,16	11,17,21,28	20,41,49,25	14,22,13,11	298	149
125,200,224,180	0,0,0,0	152,205,172,140	0,0,0,2	155	149
270,343,468,437	1,1,1,8	334,423,416,396	6,4,4,8	298	149
109,97,183,151	2,0,0,0	108,130,152,125	0,1,0,0	154	149
41,81,86,86	1,4,0,1	68,85,59,78	1,0,0,0	156	149
41,78,98,66	2,2,3,1	81,100,60,63	5,13,9,7	204	149
164,146,204,183	2,1,9,7	140,153,149,141	1,4,6,4	186	149
88,132,147,113	1,2,4,5	155,148,142,133	0,3,2,3	191	149
2,7,8,2	1,6,0,0	8,7,4,3	3,3,4,0	165	149
12,12,26,14	4,4,8,2	11,11,26,10	2,7,10,5	186	149
9,0,9,2	0,0,7,1	7,10,3,6	3,0,1,1	214	149
9,1,13,4	0,1,0,0	8,11,4,6	0,0,0,0	233	149
0,1,11,3	0,1,0,0	4,1,2,1	0,0,0,0	168	149
7,6,11,2	574,697,898,831	4,7,4,4	681,807,838,646	200	149
475,642,895,777	2,3,3,3	669,733,837,660	5,1,0,1	298	149
1044,1335,1785,1606	2,3,3,3	1348,1535,1674,1305	5,1,0,1	279	149
2,7,4,0	255,256,323,287	3,4,0,4	269,305,318,205	190	149
316,363,480,413	2,2,3,3	375,539,404,350	7,6,4,2	298	149
5,3,5,14	2,0,0,0	14,18,11,7	2,0,0,0	232	149
134,134,239,216	203,234,328,281	174,186,151,155	221,271,297,216	152	149
2,0,5,0	0,1,0,0	0,4,0,0	0,0,0,0	152	149
0,0,0,2	5,7,36,19	1,1,0,0	22,16,18,14	180	149
14,17,36,23	3,4,8,2	23,30,18,26	9,8,5,15	232	149
71,90,136,146	3,8,5,2	93,107,78,94	0,4,4,11	157	149
0,2,12,4	240,312,404,361	0,6,7,3	316,400,400,338	154	149
33,36,45,42	7,17,18,15	36,40,36,36	18,17,13,18	152	149
232,215,315,288	97,108,107,117	222,308,273,289	130,114,154,94	164	149
0,1,1,0	11,20,16,12	0,0,0,1	23,12,12,16	176	149
64,57,108,84	5,1,6,0	103,71,87,79	7,6,6,0	298	149
26,34,40,50	18,22,44,26	36,33,56,45	24,29,33,23	162	149
28,35,43,53	2,1,2,3	38,36,58,49	1,0,4,0	169	149
65,76,95,105	5,6,13,13	72,85,88,69	9,9,3,8	169	149
1,0,1,0	34,21,31,24	1,0,0,0	21,33,22,18	191	149
63,70,140,80	4,2,4,2	70,107,109,70	3,6,3,7	245	149
1,0,1,4	43,75,67,62	2,1,5,0	52,75,68,71	169	149
54,51,68,46	43,45,103,61	70,56,77,67	73,90,69,74	173	149
27,19,43,41	17,28,35,37	33,50,41,36	34,33,21,30	251	149
18,29,39,30	58,75,85,49	37,24,22,36	62,68,72,43	164	149
60,95,112,87	1,0,4,5	91,101,91,82	0,5,0,1	298	149
243,289,376,384	38,27,53,37	327,386,319,295	28,47,44,27	171	149
7,12,16,8	191,201,201,208	14,7,15,14	160,237,195,216	164	149
41,21,48,36	28,33,67,25	37,35,43,61	44,45,46,47	298	149
40,38,64,51	28,33,67,25	43,47,64,72	44,45,46,47	298	149
8,25,23,20	4,3,0,1	15,27,24,24	4,3,1,4	189	149
28,64,101,51	2,7,6,2	51,86,103,82	10,15,14,9	264	149
0,2,0,2	3,0,5,11	0,0,0,0	7,5,5,5	158	149
94,121,137,117	0,0,0,0	112,95,121,112	0,0,0,4	176	149
22,38,60,42	1,0,0,1	50,30,47,43	0,0,0,0	176	149
148,178,240,163	138,202,223,196	164,222,162,183	190,242,203,137	152	149
12,27,28,23	174,205,273,246	21,31,28,37	210,249,229,250	164	149
12,19,41,24	37,35,61,46	11,20,31,43	39,43,55,47	224	149
53,114,84,110	0,2,6,2	88,103,90,82	1,5,0,4	176	149
1,0,5,9	0,4,3,0	1,2,0,0	2,0,5,0	152	149
31,50,56,62	210,205,247,219	49,70,41,57	221,273,242,211	164	149
286,366,466,430	12,12,10,20	412,472,459,413	19,18,15,17	164	149
48,48,61,28	0,0,1,0	48,68,39,54	1,0,0,1	153	149
4,3,12,4	0,0,0,0	21,7,8,8	1,0,0,0	167	149
231,242,342,409	124,158,175,195	233,350,302,266	139,146,161,135	152	149
82,108,167,101	2,3,1,2	122,170,170,107	2,3,0,0	158	149
62,71,104,73	32,37,66,28	95,92,90,72	47,56,45,45	183	149
67,78,87,115	0,3,4,3	80,107,88,95	0,3,5,2	298	149
1,0,2,2	14,19,20,26	1,4,3,5	23,30,13,18	198	149
939,1027,1422,1267	23,28,39,29	1053,1407,1350,1031	33,43,33,34	187	149
1193,1392,1892,1785	15,11,11,14	1448,1857,1669,1431	23,16,20,16	218	149
7,7,19,5	35,26,32,13	8,14,17,12	26,38,24,26	261	149
2,3,2,4	5,0,0,1	7,1,13,4	3,0,1,0	298	149
4,5,4,4	10,12,27,14	9,0,13,3	15,14,24,15	298	149
29,21,38,31	6,2,5,6	25,36,40,30	2,6,2,2	152	149
15,48,66,35	6,2,5,6	30,52,41,34	2,6,2,2	173	149
15,48,66,35	29,21,38,31	30,52,41,34	25,36,40,30	170	149
18,33,61,29	22,51,37,31	41,46,30,41	29,34,33,31	152	149
233,272,367,337	0,6,0,0	288,318,286,302	1,0,0,0	213	149
618,731,917,896	90,87,142,111	817,849,744,758	96,121,126,96	213	149
30,22,61,62	0,0,2,1	36,47,45,35	0,2,2,0	154	149
1,0,5,5	1,4,0,4	2,1,0,1	1,3,0,1	152	149
62,53,115,60	0,2,1,5	68,72,72,79	0,0,0,1	152	149
92,99,147,86	46,43,41,28	112,133,101,83	61,44,27,38	298	149
65,68,95,89	1,4,4,2	72,98,93,79	4,2,2,6	202	149
